tweet_id,retweet_count,favorite_count
667915453470232577,59,221
667911425562669056,325,520
667902449697558528,394,894
667886921285246976,1170,1996
667885044254572545,524,861
667878741721415682,127,409
667873844930215936,437,662
667866724293877760,1099,3150
667861340749471744,84,254
667832474953625600,68,301
667806454573760512,528,1100
667801013445750784,101,346
667793409583771648,356,731
667782464991965184,257,433
667773195014021121,61,243
667766675769573376,237,473
667728196545200128,160,396
667724302356258817,340,516
667550904950915073,37,0
667550882905632768,34,0
667549055577362432,2439,6082
667546741521195010,136,350
667544320556335104,560,912
667538891197542400,72,216
667534815156183040,572,859
667530908589760512,261,498
667524857454854144,1189,1788
667517642048163840,203,388
667509364010450944,2255,7104
667502640335572993,230,562
667495797102141441,293,557
667491009379606528,237,557
667470559035432960,101,273
667455448082227200,66,202
667453023279554560,95,327
667443425659232256,617,824
667437278097252352,255,478
667435689202614272,88,324
667405339315146752,232,489
667393430834667520,60,208
667369227918143488,171,385
667211855547486208,257,514
667200525029539841,279,654
667192066997374976,114,412
667188689915760640,446,781
667182792070062081,6569,15002
667177989038297088,58,200
667176164155375616,482,636
667174963120574464,87,261
667171260800061440,98,234
667165590075940865,1226,2799
667160273090932737,66,267
667152164079423490,18136,49471
667138269671505920,2359,4813
667119796878725120,134,345
667090893657276420,131,344
667073648344346624,131,422
667070482143944705,14,87
667065535570550784,50,175
667062181243039745,57,226
667044094246576128,52,197
667012601033924608,237,467
666996132027977728,101,255
666983947667116034,1035,2658
666837028449972224,577,850
666835007768551424,82,222
666826780179869698,103,264
666817836334096384,263,535
666804364988780544,94,249
666786068205871104,517,797
666781792255496192,208,401
666776908487630848,184,363
666739327293083650,69,241
666701168228331520,228,447
666691418707132416,50,193
666649482315059201,602,914
666644823164719104,87,237
666454714377183233,218,540
666447344410484738,22,107
666437273139982337,51,130
666435652385423360,54,171
666430724426358785,202,327
666428276349472768,89,170
666421158376562688,117,324
666418789513326592,47,129
666411507551481857,337,457
666407126856765440,42,113
666396247373291520,90,171
666373753744588802,95,194
666362758909284353,588,799
666353288456101888,74,228
666345417576210432,145,307
666337882303524864,95,202
666293911632134144,365,515
666287406224695296,70,152
666273097616637952,80,182
666268910803644416,36,108
666104133288665088,6807,14655
666102155909144576,14,81
666099513787052032,72,161
666094000022159362,77,167
666082916733198337,46,121
666073100786774016,172,333
666071193221509120,65,154
666063827256086533,226,492
666058600524156928,60,117
666057090499244032,145,304
666055525042405380,260,448
666051853826850816,873,1247
666050758794694657,59,136
666049248165822465,40,111
666044226329800704,144,307
666033412701032449,46,128
666029285002620928,47,132
666020888022790149,527,2528
